priority,priority_reasons,missing_fields,source_type,file_ext,doc_id,sha256,file_name,title,source_url,attachment_url,column,publisher,publish_date,doc_no,business_domain,regulatory_topic,source_site,version_status,effective_date,expiry_date,supersedes_doc_id,superseded_by_doc_id,version_group
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_272,,272_2021年8月财产保险公司经营情况表_2021年08月财产保险公司经营情况表.xlsx,2021年08月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_273,,273_2021年8月保险业经营情况表_2021年08月保险业经营情况表.xlsx,2021年08月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_274,,274_2021年7月全国各地区原保险保费收入情况表_2021年07月全国各地区原保险保费收入情况表.xls,2021年07月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_275,,275_2021年7月人身险公司经营情况表_2021年07月人身险公司经营情况表.xls,2021年07月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_276,,276_2021年7月财产保险公司经营情况表_2021年07月财产保险公司经营情况表.xls,2021年07月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_277,,277_2021年7月保险业经营情况表_2021年07月保险业经营情况表.xls,2021年07月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_278,,278_2021年6月全国各地区原保险保费收入情况表_2021年06月全国各地区原保险保费收入情况表.xlsx,2021年06月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_279,,279_2021年6月人身险公司经营情况表_2021年06月人身险公司经营情况表.xlsx,2021年06月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_280,,280_2021年6月财产保险公司经营情况表_2021年06月财产保险公司经营情况表.xlsx,2021年06月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xlsx,nfra_281,,281_2021年6月保险业经营情况表_2021年06月保险业经营情况表.xlsx,2021年06月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_282,,282_2021年5月全国各地区原保险保费收入情况表_2021年5月全国各地区原保险保费收入情况表.xls,2021年5月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_283,,283_2021年5月人身险公司经营情况表_2021年5月人身险公司经营情况表.xls,2021年5月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_284,,284_2021年5月财产保险公司经营情况表_2021年5月财产保险公司经营情况表.xls,2021年5月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_285,,285_2021年5月保险业经营情况表_2021年5月保险业经营情况表.xls,2021年5月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_286,,286_2021年4月全国各地区原保险保费收入情况表_2021年04月全国各地区原保险保费收入情况表.xls,2021年04月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_287,,287_2021年4月人身险公司经营情况表_2021年04月人身险公司经营情况表.xls,2021年04月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_288,,288_2021年4月财产保险公司经营情况表_2021年04月财产保险公司经营情况表.xls,2021年04月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_289,,289_2021年4月保险业经营情况表_2021年04月保险业经营情况表.xls,2021年04月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_290,,290_2020年保险业偿付能力状况表（季度）_2020年保险业偿付能力状况表（季度）.xls,2020年保险业偿付能力状况表（季度）,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,偿付能力状况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_291,,291_2021年3月全国各地区原保险保费收入情况表_2021年03月全国各地区原保险保费收入情况表.xls,2021年03月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_292,,292_2021年3月人身险公司经营情况表_2021年03月人身险公司经营情况表.xls,2021年03月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_293,,293_2021年3月财产保险公司经营情况表_2021年03月财产保险公司经营情况表.xls,2021年03月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_294,,294_2021年3月保险业经营情况表_2021年03月保险业经营情况表.xls,2021年03月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_295,,295_2021年2月全国各地区原保险保费收入情况表_2021年02月全国各地区原保险保费收入情况表.xls,2021年02月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_296,,296_2021年2月人身险公司经营情况表_2021年02月人身险公司经营情况表.xls,2021年02月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_297,,297_2021年2月财产保险公司经营情况表_2021年02月财产保险公司经营情况表.xls,2021年02月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_298,,298_2021年2月保险业经营情况表_2021年02月保险业经营情况表.xls,2021年02月保险业经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,保险业经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_299,,299_2021年1月全国各地区原保险保费收入情况表_2021年1月全国各地区原保险保费收入情况表.xls,2021年1月全国各地区原保险保费收入情况表,,,监管统计数据,中国银行保险监督管理委员会,,,监管统计,全国各地区原保险保费收入,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_300,,300_2021年1月人身险公司经营情况表_2021年1月人身险公司经营情况表.xls,2021年1月人身险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,人身险公司经营情况表,,unknown,,,,,
55,stat_table;missing_source;unknown_version,source_url;attachment_url;source_site;publish_date;version_status;version_group;effective_date,excel,.xls,nfra_301,,301_2021年1月财产保险公司经营情况表_2021年1月财产保险公司经营情况表.xls,2021年1月财产保险公司经营情况表,,,监管统计数据,中国银行保险监督管理委员会,,,保险经营统计,财产保险公司经营情况表,,unknown,,,,,
